LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,Hip_x,Hip_y,LKnee_x,LKnee_y,RKnee_x,RKnee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,LHeel_x,LHeel_y,RHeel_x,RHeel_y,LBigToe_x,LBigToe_y,RBigToe_x,RBigToe_y,crossfit_label,session_id
637.8562164,375.8578205,572.2170258,376.7849636,648.7950134,427.1475792,559.8145676,427.9479504,654.8776245,472.8001499,549.4632721,472.6889133,624.4499969,479.8665047,585.2025604,478.1873989,604.8262787,479.0269518,627.8028107,544.4926357,576.9241333,545.6350851,634.8133087,607.5136042,567.426033,611.0141659,631.6014481,616.8258476,569.2656708,617.4650288,641.9208527,624.9362898,563.5697174,631.7128372,3,6
637.8671265,375.9390163,572.1934891,376.8345308,648.102951,427.2949505,559.8571777,428.145833,654.355545,473.3622122,549.2987061,473.100729,624.492569,479.8483944,585.2195358,478.1924629,604.8560524,479.0204287,627.8010941,544.9658632,576.7847443,545.8076048,634.6443558,607.6075888,567.3956299,611.1621809,631.3550568,616.8264055,569.2688751,617.557683,641.8579865,625.1530552,563.2984543,631.8414974,3,6
637.8305817,375.9200907,572.1608734,376.9211769,647.8002167,427.3167944,559.9581146,428.2983112,654.0635681,473.5010433,549.1826248,473.4931469,624.5293045,479.8073244,585.2223587,478.1949949,604.8758316,479.0011597,627.8004074,545.2884579,576.6923141,545.9967756,634.383049,607.8236675,567.3339844,611.2823009,630.7667923,616.9598293,569.2710495,617.5922298,641.8783569,625.3696918,563.1181717,631.9586134,3,6
637.8156281,375.9157562,572.1354294,377.0178652,647.6599884,427.3476076,560.0153351,428.5845137,653.7895966,473.5281658,549.0949631,474.0324211,624.5611572,479.7756529,585.2471161,478.1991148,604.9041367,478.9873838,627.7810669,545.4667282,576.6689301,545.9823561,634.0900803,608.0106926,567.2609711,611.29951,630.3783035,617.1815729,569.2483521,617.5938606,641.8159485,625.4317474,563.0821991,631.9854784,3,6
637.8023148,375.9144688,572.116394,377.2331285,647.3066711,427.3858023,560.0426102,428.9998913,653.639679,473.6227942,549.0300369,474.5065498,624.5780563,479.7607183,585.2430344,478.2058954,604.9105453,478.9833069,627.7298737,545.5587816,576.6456223,546.0602903,633.9026642,608.0561399,567.1528244,611.2944889,630.1790237,617.2466326,569.1410446,617.5373411,641.7037201,625.464406,563.0725861,631.992259,3,6
637.7513885,375.964036,572.0870209,377.3382711,647.0756531,427.7386522,560.1346588,429.2725754,653.6435699,474.0882111,548.9809418,474.9749279,624.5766068,479.7607613,585.2390671,478.2345629,604.9078369,478.9976621,627.6600266,545.6270599,576.5867996,546.3445616,633.801651,608.0587149,567.009201,611.1881018,630.1917267,617.0965147,569.0692902,617.2223425,641.2662506,625.6797981,562.8268433,632.017107,3,6
637.6587677,375.9905577,572.0750809,377.3863363,646.9599915,428.1840706,560.2553177,429.3950558,653.6161804,474.6855068,548.9431763,475.275979,624.5755005,479.7423506,585.2385712,478.2381248,604.9070358,478.9902377,627.5610352,545.7016468,576.5193939,546.3767052,633.788681,608.0907726,566.8434906,611.0898256,630.2614594,617.0903349,568.9811325,616.9394445,640.9718323,625.8278131,562.6460648,632.0224714,3,6
637.5107956,376.1112356,572.0431519,377.4759007,646.7662048,428.5627556,560.304985,429.5645285,653.6719513,475.2002335,548.9140701,475.5741978,624.5632172,479.738102,585.2378082,478.2453346,604.9005127,478.9917183,627.4816895,545.7723284,576.4294434,546.4170456,633.7723923,608.1121016,566.7836761,611.0380697,630.318222,617.0369911,568.9515305,616.8770027,640.8712006,625.9244585,562.6173019,632.0264196,3,6
637.3380661,376.2009716,571.9347382,377.6656294,646.7106628,428.7199545,560.3456879,429.7860575,653.7397766,475.4039097,548.8911819,475.7931519,624.5619583,479.7373724,585.236702,478.2676506,604.8993301,479.0025115,627.4232101,545.8124971,576.2485504,546.4066172,633.7158203,608.1846714,566.6946411,610.9790611,630.33741,617.0305109,568.8954926,616.7821598,640.5582428,626.0242796,562.6147461,632.0148325,3,6
637.1072388,376.248951,571.7398071,377.7262259,646.6117096,428.7481499,560.3246307,429.9100399,653.7676239,475.3563166,548.8847733,476.0076427,624.5439911,479.7301626,585.2005005,478.2708693,604.8722458,479.0005159,627.3983002,546.0757399,576.0063934,546.4047289,633.6929321,608.187933,566.4931488,610.8494139,630.3437424,616.8006134,568.8114548,616.6690779,640.5545044,626.2476969,562.3576736,632.0058632,3,6
637.0937347,376.5356684,571.584549,377.8654003,646.3778687,428.7555742,560.2576828,429.9614096,653.7142181,475.2498865,548.8785934,476.1766005,624.509201,479.732523,584.9934769,478.2761908,604.751339,479.0043569,627.0609665,546.1622143,575.8244705,546.4174747,633.5450363,608.2148409,566.4780426,610.8295441,630.3541183,616.5766811,568.7992477,616.6739702,639.8054123,626.7595053,562.201004,631.9744921,3,6
637.0879364,376.6693497,571.4426422,377.92943,646.1585236,428.7581921,560.2242279,430.0076294,653.5786438,475.1419115,548.8789749,476.3158178,624.4826508,479.7505903,584.8821259,478.3031416,604.6823883,479.026866,626.8795776,546.3721991,575.7109833,546.3787651,633.4143066,608.2630777,566.4620972,610.800662,630.3284836,616.5568972,568.7985992,616.7134953,639.6774292,627.0028782,561.9832611,631.8648005,3,6
637.0809937,376.7496872,571.3341141,377.9784393,645.9783173,428.77141,560.177803,430.034194,653.4557343,475.1189089,548.8733673,476.4436197,624.4475555,479.7638941,584.798584,478.3069181,604.6230698,479.0354061,626.6944122,546.5180254,575.6697464,546.3447332,633.2907104,608.4131956,566.4762497,610.7993317,630.3020477,616.6401529,568.8352203,616.9247246,639.6098709,627.0336914,561.8465042,631.7121506,3,6
637.0765305,376.7790413,571.2194824,378.0624247,645.8265686,428.7770748,560.1573944,430.0941896,653.3042908,475.0732899,548.8853073,476.6064405,624.3822479,479.7929478,584.7185516,478.3173037,604.5503998,479.0551257,626.4933395,546.8599319,575.6453323,546.5180254,633.2265472,608.4873104,566.4769745,610.7976151,630.302124,616.631484,568.8341522,617.0236015,639.4986725,627.2607994,561.7985916,631.6621542,3,6
637.0193481,376.8454742,571.0263062,378.1310892,645.7270813,428.773427,560.0661469,430.0933743,653.1658173,474.9669027,548.9028931,476.6132212,624.222641,480.0364923,584.5988846,478.5568142,604.4107628,479.2966533,626.3530731,547.0164013,575.5800629,546.7486525,633.1432343,608.4928036,566.47686,610.7882166,630.2579498,616.6062498,568.8362885,617.1049261,639.5061111,627.3053026,561.7921066,631.6415977,3,6
636.9850922,376.8834543,570.822525,378.2330132,645.6260681,428.7221861,559.9390411,430.1087809,652.9814148,474.8183727,548.9429855,476.6264391,624.0814972,480.2463913,584.4867706,478.7210941,604.2841339,479.4837427,626.2831497,547.0632219,575.5175018,546.9530153,633.1136322,608.4958076,566.4783859,610.7869291,630.2235031,616.606679,568.8631439,617.1744919,639.5848846,627.2950459,561.7952347,631.6252899,3,6
636.8544388,376.9189882,570.5710983,378.3429193,645.5656433,428.5665751,559.6232224,429.9317122,652.7757263,474.5310116,549.2396164,476.5294075,624.0433884,480.6273079,584.3931198,478.9717197,604.2182541,479.7995138,626.2107086,547.4760675,575.4642487,547.1660042,633.0100632,608.5150766,566.535759,610.8508301,630.1538086,616.5783119,569.0616608,617.8146172,639.5907593,627.3031569,561.7253494,631.5235806,3,6
636.8126297,377.0661449,570.331955,378.4218407,645.5015564,428.5253763,559.3046188,429.8330498,652.6412964,474.2184591,549.4660187,476.2744904,624.0354538,480.8150625,584.3161011,479.0745449,604.1757774,479.9448037,626.1325836,547.7518415,575.4410553,547.2063017,632.8302002,608.5418129,566.6278839,610.9057188,629.9500275,616.5720892,569.2862701,618.3475828,639.5935822,627.3151302,561.6861725,631.3390017,3,6
636.8027878,377.5431919,570.1639557,378.4343719,645.4970551,428.6015511,558.9951324,429.6346092,652.613678,474.1136169,549.4829559,475.8521605,624.0331268,480.9599447,584.2344284,479.1828632,604.1337776,480.071404,626.076889,547.9419136,575.4317093,547.2510195,632.6530075,608.5581207,566.6854095,610.911212,629.7229767,616.5496874,569.3821335,618.446846,639.5986176,627.3450851,561.6529465,631.2327433,3,6
636.7974854,377.8281498,570.1230621,378.4361744,645.5000305,428.7296534,558.8962936,429.3972445,652.6194763,474.1084242,549.4803619,475.8414745,624.0250397,481.001358,584.1695023,479.1961241,604.097271,480.0987411,626.0622406,548.0151272,575.4105759,547.2369862,632.5975418,608.5643864,566.6865921,610.911684,629.6544266,616.5492582,569.3831635,618.5186863,639.656601,627.3382616,561.6049957,631.1329222,3,6
636.7935944,378.1549931,570.120163,378.4392643,645.5037689,429.2214203,558.8367844,429.3236446,652.7316284,474.7282505,549.333725,475.8451223,624.022522,481.0512686,584.1477203,479.2750883,604.0851212,480.1631784,626.0612869,548.2867384,575.4085159,547.3279238,632.5950241,608.6716747,566.7527008,611.247797,629.6552658,616.6813946,569.3900299,619.0139723,639.6942139,627.295475,561.6011429,631.1369562,3,6
636.7853546,378.3787966,570.1132965,378.4571171,645.504303,429.4982672,558.8087845,429.289999,652.8022003,474.858284,549.2308426,475.8490276,623.9901733,481.0839701,584.1361618,479.3103218,604.0631676,480.1971459,626.0602951,548.6810875,575.4122162,547.3802376,632.5967407,608.7222719,566.7964554,611.308651,629.6736908,616.6888618,569.3895721,619.0193367,639.7227859,627.291441,561.6374588,631.1546803,3,6
636.7799759,378.5110617,570.1132202,378.4648848,645.5294037,429.7718525,558.7186813,429.2643785,652.8282928,474.908967,549.2244339,475.8490276,623.9777756,481.0830688,584.1309357,479.3207932,604.0543556,480.201931,626.0521698,548.727951,575.4323578,547.4570131,632.6006317,608.7768602,566.8622971,611.4407873,629.6892166,616.7153835,569.3879318,619.0559006,639.7683716,627.2902822,561.6759109,631.1855364,3,6
636.7456818,378.6322117,570.0930023,378.5267258,645.5400085,430.0573254,558.6346436,429.2717171,652.8338623,475.0747919,549.2295074,475.8536196,623.9632416,481.0816526,584.0968704,479.3327236,604.030056,480.2071881,626.0509491,548.8422346,575.443306,547.4724627,632.6089478,608.872304,567.1125412,611.6165686,629.7135162,616.8344307,569.4633102,619.2542124,639.8610306,627.2515726,561.7409515,631.185236,3,6
636.7338943,378.7678671,570.0919724,378.6748695,645.5445862,430.4084158,558.5967255,429.4291306,652.8353119,475.3595781,549.2283249,475.8870935,623.9400482,481.0831118,584.0589523,479.3461132,603.9995003,480.2146125,626.0523605,548.8690138,575.5121613,547.4822903,632.634964,608.8808012,567.2785187,611.7495203,629.7335052,616.8333578,569.5610428,619.4579315,640.0802612,627.1927357,561.7915726,631.1877251,3,6
636.7161179,378.8776016,570.0946808,378.7763214,645.5574036,430.6683969,558.5952759,429.5052195,652.838974,475.5655289,549.227066,475.8960199,623.9377975,481.0843992,584.0537643,479.3646097,603.9957809,480.2245045,626.0581589,548.8785839,575.5397415,547.4818611,632.6797485,608.9124298,567.3908615,611.7802048,629.7971725,616.9312048,569.5961761,619.5203304,640.3356934,626.9683743,561.8164063,631.1458826,3,6
636.7079926,378.948369,570.1035309,378.8181639,645.5736542,430.8098888,558.5999298,429.589591,652.8425598,475.6995964,549.2420197,475.9067488,623.9276123,481.1086893,584.0497589,479.4127607,603.9886856,480.260725,626.0637283,548.9152765,575.5849075,547.484479,632.8086472,608.9155197,567.5303268,611.7170334,630.0549316,616.9418907,569.6563721,619.2278624,640.512085,626.903615,561.9438553,631.1213779,3,6
636.6954422,378.9997816,570.1252365,378.8358879,645.5867767,430.9696627,558.6145782,429.6674824,652.845459,475.8112621,549.2468262,475.9122419,623.9240646,481.1107063,584.0605927,479.4163656,603.9923286,480.263536,626.0856247,548.9180231,575.6600952,547.3917389,632.8931427,608.9266777,567.6053619,611.6890955,630.2209473,616.9960499,569.6679688,618.9996815,640.554657,626.802249,562.0623016,631.1480713,3,6
636.6878128,379.1099453,570.1276779,378.9094019,645.6128693,431.0963917,558.6612701,429.8243809,652.8364563,475.8618593,549.2900467,475.9405661,623.9311981,481.1300182,584.0692902,479.4538736,604.0002441,480.2919459,626.1078644,548.8730907,575.711174,547.2615337,632.8990936,608.9971876,567.6158905,611.6882801,630.2827835,617.2728109,569.6256256,618.9301157,640.5557251,626.5836382,562.1622467,631.3766384,3,6
636.6854858,379.2050886,570.1621246,378.9459229,645.6417084,431.1620092,558.6990356,429.8771238,652.8062439,475.883832,549.3291092,475.9418964,623.9290619,481.2075663,584.0743256,479.5305634,604.0016937,480.3690648,626.1201859,548.8137388,575.7577515,547.1844578,632.8834152,609.005127,567.766304,611.6081142,630.2833176,617.291522,569.6747971,618.5009623,640.5515289,626.5155745,562.3102951,631.4273643,3,6
636.6994476,379.2890739,570.1665115,378.967638,645.6533051,431.1865997,558.704834,429.9325705,652.7320862,475.8761501,549.3550873,475.9425831,623.9278412,481.3159275,584.0784454,479.6105146,604.0031433,480.4632211,626.1217117,548.7058926,575.7775879,547.1237755,632.8648758,609.0092039,567.8181839,611.5170479,630.2799225,617.2987747,569.6776581,618.1748056,640.5097198,626.405282,562.4116898,631.5029383,3,6
636.7030716,379.3247366,570.1701736,378.9786673,645.6552124,431.1821795,558.7053299,429.9563885,652.6615143,475.8102751,549.3675613,475.9418106,623.9264679,481.3571262,584.0782547,479.6351051,604.0023613,480.4961157,626.1230469,548.6839628,575.796814,547.1234751,632.8217316,609.0545225,567.8560638,611.4782095,630.2437592,617.4770451,569.6759796,617.9643059,640.4964447,626.4289713,562.772522,631.6946411,3,6
636.7232513,379.3575239,570.1712036,378.9945889,645.6568146,431.1757421,558.7074661,429.9581909,652.6319885,475.7735395,549.43367,475.9274769,623.9299393,481.3831758,584.0975189,479.6603394,604.0137291,480.5217576,626.1262131,548.6611748,575.8338547,547.0952797,632.7800369,609.1204834,567.865715,611.4423323,630.211792,617.6250601,569.6642303,617.7933311,640.4878235,626.4603424,562.9653168,631.841197,3,6
636.7277145,379.4044304,570.1743317,379.0666008,645.6497192,431.1566448,558.7137604,430.0320911,652.6006317,475.7542276,549.4533539,475.9146881,623.928833,481.4445877,584.1117096,479.741106,604.0202713,480.5928469,626.1189651,548.6595869,575.8739471,547.2069025,632.7723312,609.1257191,567.8674316,611.4394569,630.2210236,617.6293516,569.6207809,617.6948404,640.4681396,626.5420961,562.9987335,632.1187305,3,6
636.7332077,379.3928862,570.1866531,379.0713215,645.6468964,431.052146,558.693428,430.0369835,652.4229431,475.753026,549.4526291,475.8972216,623.8658524,481.7781687,584.0834427,480.0978184,603.9746475,480.9379935,626.1161423,549.2034101,575.8852386,548.4762526,632.7716827,609.1301823,567.84935,611.6175127,630.2300262,617.5533915,569.508667,617.6936817,640.5582428,626.9748974,563.1600952,633.3206606,3,6
636.7383575,379.3909121,570.2056885,379.1047525,645.6533813,431.0269976,558.6936188,430.1294661,652.3274231,475.7932377,549.4464111,475.8968353,623.8484573,482.0450163,584.074707,480.3536797,603.9615822,481.199348,626.0813522,549.490428,575.8873749,548.9762163,632.7680588,609.2674685,567.8075027,611.6945028,630.2557373,617.6785755,569.377861,617.7211905,640.6498718,627.2504139,563.1586456,633.5914135,3,6
636.7356491,379.3776083,570.2306366,379.1302443,645.6542969,430.9666586,558.7013626,430.1399374,652.2426605,475.8034515,549.4106293,475.8932304,623.8444138,482.2827673,584.0552521,480.6047773,603.9498329,481.4437723,626.0044098,549.8104906,575.8945465,549.631362,632.7232742,609.3551445,567.7471924,611.7828226,630.245285,617.738142,569.251709,617.7649641,640.7779694,627.4942589,563.1519318,633.9137077,3,6
636.7533112,379.3955898,570.272522,379.154191,645.6542206,430.9440422,558.7099075,430.1415253,652.1977234,475.8036661,549.4006348,475.8779097,623.8316727,482.3897552,584.0546799,480.7455397,603.9431763,481.5676475,625.9609985,549.934001,575.8955765,549.7664595,632.6642609,609.3582344,567.6908493,611.8475389,630.1507568,617.5884962,569.169693,617.7957773,640.8409119,627.8294706,563.150444,634.1189718,3,6
636.7541504,379.3974781,570.2745438,379.2802334,645.6608582,430.8734894,558.7104034,430.2447367,652.1846008,475.7861137,549.3933105,475.8779097,623.8296509,482.4002695,584.0782928,480.81738,603.9539719,481.6088247,625.9030151,549.962883,575.8978271,549.7132015,632.616806,609.3611526,567.6657867,611.8521309,630.0203705,617.4524546,569.1279221,617.7968073,640.925827,628.1818056,563.1651688,634.1534328,3,6
636.7469406,379.4022846,570.2488327,379.4224977,645.6754303,430.8543491,558.6753464,430.3694487,652.1897888,475.7848692,549.3319702,475.8860636,623.8084793,482.4503088,584.0641022,480.9168577,603.9362907,481.6835833,625.7912445,549.9803495,575.8926392,549.8194599,632.6076126,609.366045,567.6541901,611.8483973,630.0138092,617.3798847,569.1278839,617.7742338,640.9870911,628.4838438,563.1539917,634.1720152,3,6
636.7125702,379.4834805,570.0062943,380.0613356,645.7124329,430.8295441,558.0080032,430.863533,652.1916199,475.8308315,549.1530609,475.984726,623.6685944,482.4568748,583.862381,480.9296036,603.7654877,481.6932392,625.7453537,549.9764872,575.8927536,550.0328779,632.5364304,609.3793488,567.6489258,611.9911337,629.9318695,617.4117279,569.128418,617.8234148,641.0997772,628.5097647,563.1268311,634.2276764,3,6
636.6493607,379.5946312,569.7490311,380.5475235,645.7270813,430.7732391,557.0277786,431.397357,652.2263336,475.916791,548.9837646,476.2151814,623.585434,482.4559736,583.7279129,480.9647083,603.6566734,481.710341,625.7062912,549.9329281,575.8778,550.9144878,632.5302887,609.3826962,567.6461792,612.4624729,629.9193192,617.4141312,569.1791916,618.3152676,641.2721252,628.5733652,562.9566574,634.351573,3,6
636.5739822,379.5995665,569.6662521,380.6606913,645.7219696,430.6417036,556.3399124,431.3910913,652.2576904,476.0017633,548.813591,476.5896606,623.5378265,482.1938038,583.5967255,480.8651018,603.567276,481.5294528,625.6959152,549.7318268,575.8661652,551.1721087,632.5261307,609.5765448,567.6328659,613.0335903,629.899292,617.7200747,569.1537476,619.0564156,641.3770294,628.5726786,562.9765701,634.6175623,3,6
636.5220261,380.1724434,569.4132233,381.0746956,645.7043457,430.6363821,555.9786224,431.5031862,652.2597504,476.2401581,548.65242,477.2727871,623.4666824,482.1230793,583.3464432,480.8621407,603.4065628,481.49261,625.6977463,549.5369911,575.8718872,551.3079357,632.5235748,610.0257397,567.5703049,613.5412788,629.8983002,619.2877293,568.8884735,619.8392773,641.379776,628.4189558,563.2010651,634.8265171,3,6
636.4494705,381.4582729,568.4528732,383.1788778,645.7163239,431.5565729,555.2540207,432.6995373,652.2472382,478.599987,548.645134,480.3447104,623.3129883,482.0640707,582.722168,480.8944559,603.0175781,481.4792633,625.9900665,549.1404963,575.8742523,551.2953615,632.602005,610.2593279,567.0813751,614.259038,630.025444,619.9094868,568.188858,621.3806677,641.4749146,628.0220747,563.1880569,634.8175478,3,6
636.3417435,382.8851223,567.6963425,385.689168,645.7170105,433.0346203,554.2377472,435.0073528,652.2274017,481.0818672,548.6309814,483.7051535,623.197403,482.103467,582.1842194,480.9947062,602.6908112,481.5490866,626.083374,548.9735556,575.8017731,550.9517384,632.627449,610.259285,566.4130783,614.0695238,630.176506,619.9638176,567.4317551,621.2115383,641.4723969,627.2882652,563.0067062,634.7831297,3,6
636.3402176,385.8595848,566.8258667,388.680625,645.6964874,435.7794857,554.1931915,437.5381136,651.9742584,484.4248438,548.6842728,486.1830425,623.2300949,482.1412754,582.0709229,481.0195112,602.6505089,481.5803933,626.2368011,548.0307484,575.4285812,546.8371439,632.6396942,610.4092312,566.1748505,612.2024059,630.2822113,621.0120249,567.4571609,619.8661423,641.472702,626.4672089,562.8321075,633.32757,3,6
636.287117,389.3168449,566.0721588,392.2926378,645.6492615,438.9460802,553.8389969,440.8532381,651.592865,487.8923178,548.7078094,490.1885891,623.2985687,482.335124,581.8369675,481.2911654,602.5677681,481.8131447,626.4775467,547.6293182,575.0067139,544.6843386,632.6649857,610.5682325,566.1572266,610.4027081,630.3486252,623.3791065,567.9133224,617.9803991,641.4369202,624.3132448,562.274971,632.9228354,3,6
636.3051224,399.1937685,565.5395508,400.1127148,645.6045532,447.171278,552.9715729,447.9485607,651.6172028,496.2518835,548.6310959,499.027648,623.287735,483.1481981,581.5802002,482.2434139,602.4339676,482.695806,626.923027,546.5321445,574.3616867,544.9024773,633.1749725,609.0565825,566.1524582,608.9678335,630.9326172,620.1345348,568.9273834,616.3012505,641.3672638,624.8423052,561.3945389,632.9324484,3,6
636.1818695,404.1951227,564.4631195,404.5187473,645.615387,452.7619886,551.8834686,453.8483047,651.6209412,501.3450766,548.355484,505.3454733,623.0951691,483.1836462,581.1557007,482.3126364,602.1254349,482.7481413,626.9024658,546.6045427,573.6380768,545.1497126,633.3510208,608.0247688,566.059494,608.9415693,630.9565353,617.2780895,569.0428543,616.0083532,641.2788391,627.1467733,561.2656403,633.4212542,3,6
